Code_departement,annee,[age_moyen]0 à 4 ans,[age_moyen]5 à 9 ans,[age_moyen]10 à 14 ans,[age_moyen]15 à 19 ans,[age_moyen]20 à 24 ans,[age_moyen]25 à 29 ans,[age_moyen]30 à 34 ans,[age_moyen]35 à 39 ans,[age_moyen]40 à 44 ans,[age_moyen]45 à 49 ans,[age_moyen]50 à 54 ans,[age_moyen]55 à 59 ans,[age_moyen]60 à 64 ans,[age_moyen]65 à 69 ans,[age_moyen]70 à 74 ans,[age_moyen]75 à 79 ans,[age_moyen]80 ans et plus,[delinquance]nombre,[delinquance]taux_pour_mille,[taux_chomage]Taux_moyen,[equipement_sportif]nb_equipements,[etablissement_culturel]nombre_etablissements,"[niveau_etude]Aucun diplôme, CEP",[niveau_etude]Brevet des collèges,"[niveau_etude]CAP, BEP ou équivalent",[niveau_etude]Baccalauréat ou équivalent,[niveau_etude]Diplôme de niveau bac+2,[niveau_etude]Diplôme de niveau bac+3 ou bac+4,[niveau_etude]Diplôme de niveau bac+5 ou plus,[categorie_professionnelle] Agriculteurs,"[categorie_professionnelle] Artisans, commerçants et patron",[categorie_professionnelle] Autres,[categorie_professionnelle] Cadres et professions supérieures,[categorie_professionnelle] Employés,[categorie_professionnelle] Employés peu qualifiés,[categorie_professionnelle] Employés qualifiés,[categorie_professionnelle] Ouvriers peu qualifiés,[categorie_professionnelle] Ouvriers qualifiés,[categorie_professionnelle] Professions intermédiaires,[pouvoir_achat]Pouvoir d'achat du RDB,[pouvoir_achat]Revenu disponible brut (RDB),[compte_publique]depenses,[compte_publique]population,[compte_publique]euros_par_habitant,[Spécialistes]EFFECTIF,[Spécialistes]DENSITE /100 000 hab.,[Généralistes et MEP]EFFECTIF,[Généralistes et MEP]DENSITE /100 000 hab.,[Auxiliaires médicaux]EFFECTIF,[Auxiliaires médicaux]DENSITE /100 000 hab.,[Sages-femmes]EFFECTIF,[Sages-femmes]DENSITE /100 000 hab.,[Dentistes et ODF]EFFECTIF,[Dentistes et ODF]DENSITE /100 000 hab.,[Laboratoires]EFFECTIF,[Laboratoires]DENSITE /100 000 hab.
65,2018,9679,11396,12419,13179,9877,10205,10994,12246,12937,15589,16237,16608,17074,17064,13311,9950,20426,8529,2.1503541777777775,9.725,1713.0,220,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3056915971.98,126977146.0,24.07453678302078,744,330.34513073941366,490,217.56601352461382,1920,852.5035631984867,16,7.10419635998739,304.0,134.9797308397604,28,12.43234362997793
66,2018,23396,27098,27308,26638,21031,21873,24586,26802,27611,31845,32162,31247,31585,34779,29111,20878,38407,25594,3.083174961111111,14.075,3628.0,462,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,5532956340.58,274708233.0,20.141210476862557,2128,441.77698981297135,1166,242.06389573398715,4880,1013.0976082177162,49,10.172496475956578,616.0,127.88281284059698,68,14.116933885000964
67,2018,61434,65724,65708,71637,72295,71433,70740,72951,70459,79102,80586,75833,70771,64165,43592,36909,60213,38386,2.0051359055555555,7.525,4471.0,1223,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,,,,5435,482.4656792468742,2558,227.07400322235586,7414,658.1417747812925,113,10.031025161894531,1754.0,155.7028153448054,202,17.931567103563676
68,2018,42177,46637,46692,43928,37578,42795,46184,48269,48586,55440,55690,52674,49733,45939,32288,26493,43878,25803,2.036613672222222,8.325,3525.0,553,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,,,,2764,362.97735987813206,1351,177.4176603456427,3378,443.6098124704523,57,7.48542312339129,874.0,114.77648789199979,90,11.819089142196773
69,2018,119406,120248,114203,126454,137838,131198,127841,125350,116916,119041,114518,102419,90933,87320,73218,53023,99598,125445,4.077019127777778,8.025,5234.0,3246,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3892911328.84,253969100.0,15.32828729495045,9504,504.90373944332026,3647,193.74830994842057,12336,655.3548537218853,232,12.32509128270731,2298.0,122.08215417095433,270,14.343856234185235
70,2018,11829,13983,15112,13699,9527,10957,12487,13926,14479,16709,16725,16581,16755,16654,12388,8618,15589,7424,1.8585183833333332,7.9750000000000005,1768.0,134,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,1993043800.05,133105590.0,14.973404197750073,449,192.37855300479018,442,189.3793328020429,978,419.0339083266922,16,6.855360463422367,158.0,67.69668457629588,20,8.56920057927796
71,2018,26688,31223,32419,30194,22154,25309,27980,30649,31916,37088,38303,38686,39325,40176,32042,22846,45187,17626,1.8909573499999999,7.825,3174.0,518,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,4982380001.12,354287658.0,14.063092203793337,1517,275.9370856168931,909,165.34397549489506,2786,506.76382368402386,41,7.457759070726841,460.0,83.67241884230114,60,10.91379376203928
72,2018,31170,35488,36911,35723,28598,28131,30335,32677,34673,37867,37728,37048,36692,35995,26967,19630,40330,21292,2.215206477777778,8.6,4723.0,416,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,4939547844.18,370300885.0,13.33928176860825,1502,267.458238586282,764,136.04400418103825,1946,346.520460911388,46,8.191131141790262,416.0,74.07631641271192,32,5.698178185593225
73,2018,22946,26083,26720,25335,21503,23404,25615,27897,27626,31471,30671,29095,26918,26236,20415,14787,27002,19041,2.5042867833333333,6.8,2723.0,552,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3984173884.54,261909717.0,15.21201248344673,1668,385.4722265874153,969,223.9344050139121,2834,654.9330276671074,53,12.248218230895091,530.0,122.48218230895091,30,6.932953715600995
74,2018,49748,54008,52805,45671,39376,51528,57524,59808,57571,59836,58242,50169,43230,42024,33311,23082,38766,34413,2.5189925666666664,6.45,4007.0,901,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,6512878744.12,458195628.0,14.214187884219621,2891,348.7262625495014,1480,178.5246864660194,4270,515.0678454120965,95,11.459354874508001,1070.0,129.0685233234059,86,10.373731781133559
75,2018,106798,97863,97694,114907,173510,226530,179729,153669,143136,141500,136288,124685,111852,108941,89058,61856,107585,278863,7.232864644444444,7.025,2700.0,16515,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,24816608982.39,1276878357.0,19.435374439814396,20385,952.3360146057557,5239,244.75292521557782,11974,559.3952140735502,232,10.83845746325903,4446.0,207.70595638642092,324,15.136466457310025
76,2018,72040,78653,78460,81447,74263,73574,76192,76810,74430,82085,81770,81125,78815,75724,56743,38563,75189,52367,2.4693491555555553,10.1,4667.0,1009,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,12470875603.68,769949400.0,16.197006717168687,4426,354.4798532744936,2337,187.17112903354985,5290,423.6779086809922,88,7.047950087698925,970.0,77.68763164849952,134,10.732105815359727
77,2018,93786,103144,101102,95011,80807,86476,93016,97981,96610,101629,96001,87768,75751,67236,48425,32386,55387,71520,3.1453326444444443,7.275,4416.0,1080,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,10642564193.28,756966000.0,14.05950094625122,3602,253.3524179963214,1901,133.7098685760708,4998,351.5423057039462,92,6.470966811677281,1200.0,84.40391493492106,134,9.425103834399518
78,2018,93807,100915,100706,93407,78501,82261,88885,96364,101115,103897,99500,90558,76426,69480,55873,40352,69351,67773,2.8334586166666664,6.85,4418.0,1408,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,10398545264.78,823265112.0,12.630858654411194,5156,358.90771213039847,2162,150.4962128832276,5124,356.68020111640067,137,9.536531528678161,1564.0,108.86960080914338,208,14.478821590985818
79,2018,18629,22829,24152,21029,15524,17472,19786,22094,23365,25806,26072,26098,25432,24866,18637,13819,29189,11773,1.9188521777777778,6.75,2308.0,299,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3068795542.64,224299890.0,13.681663163722462,856,228.34399916771815,626,166.98988724181257,1396,372.3927836894095,35,9.336495293072588,254.0,67.75628012686963,22,5.868654184217055
80,2018,30682,35018,35602,38804,35583,32035,33420,34444,35140,38533,37437,36073,35831,35402,25851,17292,33515,25361,2.6036124166666665,10.775,3294.0,400,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,5397426103.67,362168660.0,14.903073346186277,1968,345.46801436641374,1201,210.82677096243034,2692,472.5609220906432,42,7.372792989527123,350.0,61.439941579392695,52,9.128219891795485
81,2018,18789,22542,22964,21855,16825,17035,19211,22486,23413,26499,27283,26834,26549,26668,21191,15221,33231,13187,2.0950295666666663,9.6,1905.0,387,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,4023213200.9900002,203475090.0,19.772509750407288,1323,341.29780878035695,726,187.28813996563804,3094,798.1673623328982,42,10.834851072392283,402.0,103.70500312146899,38,9.802960494069207
82,2018,13894,16884,17386,14744,10501,12341,13834,16195,16930,17921,17816,17193,16649,16724,12794,9029,18289,9413,2.2880227555555552,10.4,1595.0,203,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,2734554399.24,179356072.0,15.246511415794163,864,330.32826371206386,448,171.28132192477386,1992,761.5901635583695,24,9.175785103112885,262.0,100.168987375649,26,9.940433861705625
83,2018,51682,57746,58195,57943,46762,51244,57387,61264,62300,71827,73341,70900,71561,75237,67178,48734,84396,58411,3.225094583333333,9.8,3485.0,1012,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,10251215039.22,702484115.0,14.592806898160251,4878,453.4936582472535,2344,217.91495181048836,10400,966.8581479646241,111,10.319351386930123,1522.0,141.49597126943826,206,19.15122870006852
84,2018,31823,34519,34958,32202,26602,28904,31120,33555,33315,38159,39105,36996,36105,35835,29298,20762,36535,27369,2.960519311111111,11.625,2598.0,739,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,5623032107.49,341201182.0,16.48010735053667,2491,441.86174392595314,1096,194.4120719963246,4212,747.138364277846,60,10.64299664213456,668.0,118.49202928243142,104,18.44786084636657
85,2018,34616,41818,43925,37094,27486,30747,35794,41515,42496,44863,44430,45090,47318,50262,37673,25913,48951,20788,1.7817111777777777,6.7,3518.0,603,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,5187155460.42,449115815.0,11.549705637553645,1522,224.14524376163436,971,142.99936379273782,3002,442.1051391408846,69,10.161643771059639,676.0,99.55465491646835,48,7.0689695798675745
86,2018,22149,25329,25752,29804,28352,23466,24067,25410,25831,28269,27744,27881,28689,27384,20589,15045,31825,15527,2.1018412833333335,7.375,2401.0,494,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3702828621.94,256853952.0,14.416085846092024,1434,327.8703517404108,887,202.80404602074228,1638,374.512995921055,38,8.688335680708237,374.0,85.51151433118108,30,6.859212379506503
87,2018,17640,20180,20095,22613,20691,18536,19248,21022,21902,24635,25016,25014,25187,26617,20422,14148,30233,11910,1.8994493333333335,8.15,2172.0,350,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3524054687.35,192497226.0,18.307041408222684,1433,385.6556549821705,938,252.43894234003903,2234,601.2245172576196,26,6.9972414721119565,318.0,85.58164569736931,32,8.611989504137792
88,2018,17278,20456,22072,21183,16284,17299,19096,20704,21362,24840,26276,26529,26286,26545,19408,13448,27046,13187,2.106420216666667,9.4,2295.0,258,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3876781205.13,205998005.0,18.819508495385673,907,251.22496406125788,646,178.93200306898854,1616,447.6069921973459,34,9.417473845736238,366.0,101.37633610410187,32,8.863504795987048
89,2018,17227,20109,20882,18748,13216,16210,17823,19342,20161,22828,23082,22985,23808,24768,18080,12645,25590,14594,2.507694688888889,8.225,1947.0,292,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,3320235986.04,192162194.0,17.278299736939932,817,242.77037547692345,482,143.225607074513,1462,434.43119822186304,19,5.645822685509848,234.0,69.53276360048972,22,6.537268372695612
90,2018,7738,8654,8942,9194,7882,8295,8504,8754,8803,9745,9666,9239,8695,8456,6274,4564,8447,5876,2.4533416,9.15,794.0,89,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,1354108301.8999999,68283138.0,19.830786070493712,518,361.9745080500894,221,154.4331395348837,570,398.31171735241503,13,9.084302325581396,118.0,82.45751341681574,12,8.38550983899821
91,2018,88792,92447,88606,86395,79101,82602,85319,87079,88407,90740,87762,79603,65947,58513,45859,32604,56865,61973,2.931631972222222,7.0,4030.0,982,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,11360805871.22,957737600.0,11.862127863853313,3901,296.69302501393724,1854,141.00714390562408,4582,348.48691120580884,116,8.822453448248325,1194.0,90.8104260104181,160,12.168901307928724
92,2018,107705,103491,98553,95144,100268,119126,122239,122116,116695,112280,106259,94524,77635,70632,55504,39446,77503,82795,3.0437551944444445,6.875,3247.0,3854,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,16829801334.27,944912408.0,17.810964478593238,6938,431.9813111112218,2419,150.61441216172466,6104,380.05389492979214,155,9.650778786716543,2168.0,134.9863768361385,192,11.954513077739202
93,2018,131739,125392,114160,105738,104682,118673,124716,124046,113550,107975,101054,90825,77582,64712,44825,30915,52093,130865,4.855311111111111,11.65,2298.0,2281,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,19714927724.44,835212495.0,23.604684846626967,3907,236.14713290060845,1996,120.64235404904389,4018,242.856201687905,103,6.225532298122005,1016.0,61.40913412516463,164,9.912498028077755
94,2018,95786,92307,87079,86567,91113,100082,101759,99984,94956,94646,92087,84511,70835,61282,47000,33389,63530,80727,3.503643483333333,8.05,2677.0,1818,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,14100837017.58,910716744.0,15.48323022551126,4514,323.5357570084482,1863,133.52838176932633,4970,356.21903241736544,99,7.095711108514925,1394.0,99.91334631585661,182,13.044640623734509
95,2018,91509,93888,88308,82892,75919,79510,85868,87660,84190,82105,80658,75987,64512,54752,39086,25815,45922,73331,3.609953438888889,9.175,3473.0,875,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,9772595205.24,740044956.0,13.205407490460619,3573,287.23689044561513,1707,137.22736411717466,4200,337.6420206749464,84,6.7528404134989275,1050.0,84.41050516873659,144,11.576297851712448
971,2018,19883,23888,27831,26753,18748,18095,17998,19829,24931,29464,31314,29958,26273,22799,17615,12556,19694,20529,3.164783394444444,22.625,1092.0,278,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,7220313344.38,204293710.0,35.34280788370821,1228,320.8746185041181,689,180.0347004473431,3836,1002.3412350014632,54,14.110121660604541,408.0,106.60980810234541,58,15.155315857686357
972,2018,17260,20529,22987,23350,16901,17306,17427,17961,20965,27971,32488,30838,27086,22519,17376,13626,22193,17004,2.679267511111111,17.325,987.0,254,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,,,,1029,282.41764877015214,632,173.4576812660215,3612,991.3435834380849,45,12.350626039511024,364.0,99.90284174182251,52,14.271834534546073
973,2018,30137,30485,29490,26255,18797,19146,19586,19526,17432,16032,13482,11451,8890,6093,4086,2349,2891,15374,3.7774573555555557,18.975,773.0,115,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,,,,316,106.5009386237787,231,77.85353424712936,732,246.70470592596837,41,13.818159758148502,144.0,48.53207329691181,22,7.414622309250415
974,2018,60324,66585,69543,66678,50630,51026,52171,54470,56904,61922,65323,54612,46527,34656,24265,17928,22397,29757,2.097941072222222,23.975,2354.0,608,,,,,,,,508.6,1656.9,130.7,5373.6,811.7,3475.8,4144.9,2253.0,4026.8999999999996,7197.400000000001,0.422688445,0.8956689550000001,15608877370.88,529451040.0,29.481247918372205,2637,304.3256480624485,1739,200.6910511871816,7446,859.3131495915782,135,15.579811334255043,982.0,113.32870170547001,112,12.925473106937515
10,2019,16856,19272,20270,19365,16851,16536,17810,18498,17981,20293,20125,19871,19464,19648,16539,10375,20488,12993,2.485293938888889,10.675,1241.0,215,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,3074727368.24,169401865.0,18.1504930198968,800,258.14195871664725,427,137.78327046501047,1366,440.7773945086752,30,9.680323451874273,292.0,94.22181493157625,26,8.389613658291037
11,2019,17197,20603,22238,21180,15823,15950,18546,20842,21172,25271,25918,25305,26149,27837,24484,16129,29426,16134,2.490151261111111,11.55,2620.0,335,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,5027437301.78,241651200.0,20.804520324252476,1227,329.2147945426007,723,193.9872016742464,2990,802.2430608658321,37,9.927422492319662,438.0,117.51921761178411,32,8.585878912276465
12,2019,11948,14337,15728,15218,11695,11786,13577,15237,15518,18374,19518,19747,19914,20769,17593,12256,26380,6943,1.4403560722222222,6.35,2625.0,297,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,3345840055.0,141556209.0,23.636123619275505,665,238.89926713608276,481,172.79781577812903,2132,765.9146429084639,33,11.855151602241701,308.0,110.64808162092254,22,7.903434401494468
13,2019,118063,123432,120479,123364,119770,116558,125243,129948,123396,136616,136655,130442,120465,116150,101758,74064,126707,137503,4.062631866666667,10.1,5573.0,2888,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,24072085268.95,1230507233.0,19.56273366249282,11838,581.8717316410326,4612,226.69305848356498,20628,1013.9255009538115,219,10.764479576734765,3082.0,151.48916007076048,504,24.773048888923842
14,2019,33923,40605,42557,45506,43432,36898,38830,41070,40308,45727,44350,44573,45975,45489,36584,23396,45682,25781,2.1613691777777775,7.7,3254.0,763,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,6095859743.55,417312420.0,14.60742468089016,2541,367.4870164711123,1301,188.15450941712598,3152,455.85166309206846,53,7.665018446662319,560.0,80.98887415341318,56,8.098887415341318
15,2019,5711,6852,7670,7409,5606,5856,6792,7699,8136,9638,10459,10868,11264,11313,9455,6342,13622,3775,1.4929190722222223,4.925,1627.0,109,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,1867922223.31,76565575.0,24.396371650183518,420,294.09499268263653,270,189.06106672455203,852,596.5926994419198,11,7.702487903592861,142.0,99.43211657365329,12,8.402714076646756
16,2019,15548,18818,19967,19444,15804,16689,17966,19726,19734,23785,24537,25027,25899,25241,20997,14147,28686,13296,2.242304466666667,8.075,1586.0,351,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,4026237823.94,231486201.0,17.392992785518132,995,285.7717272675053,564,161.98518007926936,1410,404.96295019817336,24,6.892986386351887,320.0,91.9064851513585,30,8.61623298293986
17,2019,27149,33387,35801,36988,28142,27334,31331,36087,35765,44396,43128,43380,47653,51912,44802,29123,54980,27726,2.471989538888889,8.45,3836.0,728,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,6562851030.63,472227470.0,13.897647738768775,2276,351.73394325276627,1422,219.75644433454906,4090,632.0702231563331,56,8.654262224145391,742.0,114.66897446992644,56,8.654262224145391
18,2019,14012,16471,17020,16517,13261,14010,15668,16443,16444,20476,20837,21428,21666,22032,19037,12483,24501,11250,2.201332227777778,8.75,1892.0,202,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,3213095379.63,154399000.0,20.810338017927577,755,254.71990931296475,406,136.97520951134263,1146,386.6344583743809,16,5.398037813254882,242.0,81.64532192548009,24,8.097056719882323
19,2019,9963,12001,13100,13787,10145,10062,11522,12805,13570,16072,16468,16796,17778,18128,15398,10485,21993,7259,1.7402730444444443,6.75,2202.0,255,,,,,,,,500.8,1729.5,137.3,5691.5,745.0,3407.5,4147.8,2199.6,3904.8,7175.8,0.46803898499999996,0.6961864875,2406468498.19,129847640.0,18.53301683565446,725,301.6610079222422,443,184.32527794421142,1708,710.6717262499168,20,8.321682977165302,258.0,107.34971040543239,26,10.818187870314892
